time_s,node,event
240.60626399999998,12,recv
240.986,7,send
240.996264,7,recv
242.085,9,send
242.10626399999998,9,recv
242.372,2,send
242.386,10,send
242.496264,10,recv
242.526264,2,recv
242.568,3,send
242.586264,3,recv
242.697,16,send
242.706264,16,recv
242.762,4,send
242.796264,14,send
242.796264,4,recv
242.826264,14,recv
243.30602,6,send
243.336264,6,recv
243.781,5,send
243.786264,5,recv
243.79,13,send
243.816264,13,recv
244.05602,15,send
244.086264,15,recv
244.572,11,send
244.596264,11,recv
244.723,8,send
244.746264,8,recv
245.208,12,send
245.226264,12,recv
246.217,7,send
246.246264,7,recv
247.479,9,send
247.506264,9,recv
247.539,16,send
247.566264,16,recv
247.657,2,send
247.686264,2,recv
247.80602,6,send
247.836264,6,recv
247.997,5,send
248.008,4,send
248.027,14,send
248.046264,14,recv
248.13626399999998,5,recv
248.213,10,send
248.226264,10,recv
248.256264,4,recv
248.447,13,send
248.466264,13,recv
248.55602,3,send
248.586264,3,recv
248.683,11,send
248.706264,11,recv
248.76502,8,send
248.796264,8,recv
249.347,15,send
249.366264,15,recv
250.462,12,send
250.476264,12,recv
250.65601999999998,7,send
250.686264,7,recv
251.91602,6,send
251.922,16,send
252.006264,6,recv
252.066264,16,recv
252.105,9,send
252.126264,9,recv
252.832,3,send
252.846264,3,recv
253.05,11,send
253.056264,11,recv
253.156,10,send
253.176264,10,recv
253.258,4,send
253.266264,4,recv
253.483,2,send
253.492,13,send
253.515,14,send
253.536264,14,recv
253.599,8,send
253.626264,8,recv
253.656264,2,recv
253.806264,13,recv
253.977,5,send
253.986264,5,recv
254.757,15,send
254.766264,15,recv
254.789,12,send
254.796264,12,recv
254.933,7,send
255.036264,7,recv
255.949,16,send
255.966264,16,recv
256.879,6,send
256.896264,6,recv
257.117,9,send
257.136264,9,recv
257.577,11,send
257.58626399999997,11,recv
257.801,13,send
257.826264,13,recv
258.47,3,send
258.486264,3,recv
258.522,10,send
258.546264,10,recv
258.611,2,send
258.636264,2,recv
259.039,14,send
259.056264,14,recv
259.165,8,send
259.176264,8,recv
259.244,4,send
259.266264,4,recv
259.333,5,send
259.356264,5,recv
259.508,12,send
259.536264,12,recv
259.786,15,send
259.806264,15,recv
260.40602,16,send
260.436264,16,recv
260.785,7,send
260.796264,7,recv
261.75502,11,send
261.786264,11,recv
262.09,13,send
262.116264,13,recv
262.246,9,send
262.26626400000004,9,recv
262.62502,3,send
262.656264,3,recv
262.83602,2,send
262.856,6,send
262.926264,6,recv
262.95626400000003,2,recv
263.392,5,send
263.406264,5,recv
263.55602000000005,4,send
263.586264,4,recv
263.942,15,send
263.976264,15,recv
264.038,10,send
264.06626400000005,10,recv
264.33,12,send
264.336264,12,recv
264.34,8,send
264.366264,8,recv
264.471,14,send
264.486264,14,recv
265.728,7,send
265.746264,7,recv
266.099,16,send
266.106264,16,recv
266.237,13,send
266.25626400000004,13,recv
266.505,11,send
266.526264,11,recv
267.769,9,send
267.786264,9,recv
267.923,6,send
267.93626400000005,6,recv
267.942,2,send
267.966264,2,recv
267.998,3,send
268.026264,3,recv
268.74602000000004,12,send
268.776264,12,recv
268.86602,5,send
268.89626400000003,5,recv
269.002,4,send
269.01626400000004,4,recv
269.232,8,send
269.25626400000004,8,recv
269.491,10,send
269.496264,10,recv
269.851,15,send
269.856264,15,recv
270.30602000000005,14,send
270.336264,14,recv
271.079,7,send
271.086264,7,recv
271.641,16,send
271.656264,16,recv
271.939,13,send
271.95626400000003,13,recv
272.43602000000004,11,send
272.466264,11,recv
272.599,9,send
272.616264,9,recv
272.70502,6,send
272.736264,6,recv
272.984,12,send
273.00626400000004,12,recv
273.39602,2,send
273.426264,2,recv
273.551,3,send
273.57626400000004,3,recv
273.621,4,send
273.63626400000004,4,recv
274.618,5,send
274.62626400000005,5,recv
274.844,8,send
274.866264,8,recv
275.209,10,send
275.226264,10,recv
275.521,14,send
275.526264,14,recv
275.836,7,send
275.838,15,send
275.916264,7,recv
275.94626400000004,15,recv
276.376,16,send
276.39626400000003,16,recv
276.452,13,send
276.486264,13,recv
276.86,9,send
276.87626400000005,9,recv
277.56602000000004,6,send
277.596264,6,recv
277.682,4,send
277.716264,4,recv
277.782,2,send
277.806264,2,recv
277.91,11,send
277.926264,11,recv
277.973,3,send
277.986264,3,recv
278.847,12,send
278.856264,12,recv
278.959,5,send
278.976264,5,recv
280.342,10,send
280.356264,10,recv
280.439,8,send
280.44626400000004,8,recv
280.461,14,send
280.476264,14,recv
280.507,7,send
280.536264,7,recv
280.737,13,send
280.746264,13,recv
281.048,15,send
281.07626400000004,15,recv
281.10602,16,send
281.13626400000004,16,recv
282.049,4,send
282.06626400000005,4,recv
282.18502,9,send
282.216264,9,recv
282.413,11,send
282.415,3,send
282.51626400000004,3,recv
282.63626400000004,11,recv
282.893,2,send
282.906264,2,recv
283.216,6,send
283.236264,6,recv
283.521,12,send
283.536264,12,recv
284.199,5,send
284.226264,5,recv
285.264,14,send
285.276264,14,recv
285.37,15,send
285.39626400000003,15,recv
285.501,7,send
285.51626400000004,7,recv
286.202,4,send
286.236264,4,recv
286.279,10,send
286.296264,10,recv
286.32,9,send
286.32626400000004,9,recv
286.331,8,send
286.356264,8,recv
286.482,13,send
286.50626400000004,13,recv
286.602,3,send
286.603,16,send
286.716264,16,recv
286.836264,3,recv
287.177,11,send
287.19626400000004,11,recv
287.599,2,send
287.616264,2,recv
287.786,6,send
287.796264,6,recv
287.912,12,send
287.94626400000004,12,recv
289.537,5,send
289.56626400000005,5,recv
290.382,14,send
290.406264,14,recv
290.716,16,send
290.736264,16,recv
290.898,10,send
290.916264,10,recv
290.939,3,send
290.94626400000004,3,recv
290.978,15,send
291.00626400000004,15,recv
291.06602000000004,9,send
291.096264,9,recv
291.359,7,send
291.366264,7,recv
291.462,8,send
291.486264,8,recv
291.72602,13,send
291.75626400000004,13,recv
291.85,11,send
